48
# x y z
0.035	0	0
0.075	0	0
0.115	0	0
0.155	0	0
0.195	0	0
0.235	0	0
0.275	0	0
0.315	0	0
0.355	0	0
0.395	0	0
0.435	0	0
0.475	0	0
0.515	0	0
0.555	0	0
0.595	0	0
0.635	0	0
0.675	0	0
0.715	0	0
0.755	0	0
0.795	0	0
0.835	0	0
0.875	0	0
0.915	0	0
0.955	0	0
0.955	0.5	0
0.915	0.5	0
0.875	0.5	0
0.835	0.5	0
0.795	0.5	0
0.755	0.5	0
0.715	0.5	0
0.675	0.5	0
0.635	0.5	0
0.595	0.5	0
0.555	0.5	0
0.515	0.5	0
0.475	0.5	0
0.435	0.5	0
0.395	0.5	0
0.355	0.5	0
0.315	0.5	0
0.275	0.5	0
0.235	0.5	0
0.195	0.5	0
0.155	0.5	0
0.115	0.5	0
0.075	0.5	0
0.035	0.5	0
588
# a b m n rhoa k u i
1	2	4	3	9.89146996267969e+00	8.26397936257990e-01	1.19693788291259e+01	1.00000000000000e+00
2	3	5	4	9.98020652150611e+00	7.94345439077844e-01	1.25640634798535e+01	1.00000000000000e+00
3	4	6	5	1.00474691451814e+01	7.90858252847649e-01	1.27045132411572e+01	1.00000000000000e+00
4	5	7	6	9.92786701286454e+00	7.83757987984641e-01	1.26670058424452e+01	1.00000000000000e+00
5	6	8	7	9.89605746520163e+00	7.79842492471559e-01	1.26898156496166e+01	1.00000000000000e+00
6	7	9	8	9.99485182401670e+00	7.83859566768610e-01	1.27508194678539e+01	1.00000000000000e+00
7	8	10	9	9.98065032412778e+00	7.74395121970535e-01	1.28883176571811e+01	1.00000000000000e+00
8	9	11	10	1.00001787865621e+01	7.83760433221315e-01	1.27592289208331e+01	1.00000000000000e+00
9	10	12	11	1.00824001966264e+01	7.87005419692910e-01	1.28110937286309e+01	1.00000000000000e+00
10	11	13	12	9.95945706126840e+00	7.75395385599612e-01	1.28443594664505e+01	1.00000000000000e+00
11	12	14	13	9.99651673725226e+00	7.87013476482482e-01	1.27018367994551e+01	1.00000000000000e+00
12	13	15	14	9.78021490099411e+00	7.77083255658138e-01	1.25858005944433e+01	1.00000000000000e+00
13	14	16	15	9.78699174476374e+00	7.85319210956981e-01	1.24624377045831e+01	1.00000000000000e+00
14	15	17	16	9.81620876792841e+00	7.81288567712541e-01	1.25641269738124e+01	1.00000000000000e+00
15	16	18	17	9.92555635692923e+00	7.80532746748849e-01	1.27163868502278e+01	1.00000000000000e+00
16	17	19	18	9.85202171250119e+00	7.79954079309261e-01	1.26315407199694e+01	1.00000000000000e+00
17	18	20	19	9.84009923637675e+00	7.81916852457024e-01	1.25845851837777e+01	1.00000000000000e+00
18	19	21	20	1.01081354555837e+01	7.98211844600158e-01	1.26634746451890e+01	1.00000000000000e+00
19	20	22	21	9.82105078724133e+00	7.87939540207121e-01	1.24642187453364e+01	1.00000000000000e+00
20	21	23	22	9.96765962736360e+00	7.92533007038992e-01	1.25769646675084e+01	1.00000000000000e+00
21	22	24	23	9.96131976193202e+00	8.37740736366639e-01	1.18906952109494e+01	1.00000000000000e+00
23	24	26	25	1.13334294439492e+01	1.15233122961700e+03	9.83521851413860e-03	1.00000000000000e+00
23	24	26	25	1.13334294439492e+01	1.15233122961700e+03	9.83521851413860e-03	1.00000000000000e+00
26	27	29	28	1.00542046037523e+01	8.02103499622740e-01	1.25347970785332e+01	1.00000000000000e+00
25	26	28	27	9.90070986469617e+00	8.25035374108971e-01	1.20003458947307e+01	1.00000000000000e+00
26	27	29	28	1.00542046037523e+01	8.02103499622740e-01	1.25347970785332e+01	1.00000000000000e+00
27	28	30	29	9.95384410743209e+00	7.87828496235232e-01	1.26345316969343e+01	1.00000000000000e+00
28	29	31	30	9.93648220391175e+00	7.81098853787097e-01	1.27211583472892e+01	1.00000000000000e+00
29	30	32	31	9.91924868897139e+00	7.79145374753491e-01	1.27309344448200e+01	1.00000000000000e+00
30	31	33	32	9.76544877277299e+00	7.75553157950643e-01	1.25915917853750e+01	1.00000000000000e+00
31	32	34	33	9.93053133047906e+00	7.79194431581200e-01	1.27446128052112e+01	1.00000000000000e+00
32	33	35	34	1.00487037630819e+01	7.85053260276683e-01	1.28000280637525e+01	1.00000000000000e+00
33	34	36	35	9.97404430784727e+00	7.79630437480003e-01	1.27932977323029e+01	1.00000000000000e+00
34	35	37	36	1.00738626625056e+01	7.78406746926567e-01	1.29416435588217e+01	1.00000000000000e+00
35	36	38	37	9.90318380504805e+00	7.75821065299295e-01	1.27647781788802e+01	1.00000000000000e+00
36	37	39	38	9.89448147913369e+00	7.77414535647138e-01	1.27274202184775e+01	1.00000000000000e+00
37	38	40	39	1.00747800520681e+01	7.81364086886669e-01	1.28938355641746e+01	1.00000000000000e+00
38	39	41	40	9.94727876192970e+00	7.78024923510200e-01	1.27852957679694e+01	1.00000000000000e+00
39	40	42	41	1.01348705171267e+01	7.84900863871702e-01	1.29122937476895e+01	1.00000000000000e+00
40	41	43	42	1.00108641281505e+01	7.86443186413743e-01	1.27292909406476e+01	1.00000000000000e+00
41	42	44	43	1.01540662613706e+01	7.88919647105329e-01	1.28708497736460e+01	1.00000000000000e+00
42	43	45	44	1.00562339555531e+01	7.88360655745091e-01	1.27558800433145e+01	1.00000000000000e+00
43	44	46	45	1.00243001199772e+01	7.91988266077960e-01	1.26571321184075e+01	1.00000000000000e+00
44	45	47	46	1.00383726081264e+01	7.99356265584752e-01	1.25580708381426e+01	1.00000000000000e+00
45	46	48	47	1.01007211515025e+01	8.35122682527934e-01	1.20948949930655e+01	1.00000000000000e+00
1	2	5	4	1.00175176507780e+01	3.59670105815960e+00	2.78519606961828e+00	1.00000000000000e+00
2	3	6	5	9.99811288825795e+00	3.29061691061734e+00	3.03837036028063e+00	1.00000000000000e+00
3	4	7	6	9.89149663684507e+00	3.18942060701224e+00	3.10134593571562e+00	1.00000000000000e+00
4	5	8	7	9.93973959592233e+00	3.17885967053387e+00	3.12682553686083e+00	1.00000000000000e+00
