0
# x y z
9
# ab2 rhoa
3.98107170553497e+00	9.90710153790337e+01
7.94328234724281e+00	9.39205974843448e+01
1.58489319246111e+01	7.33018913900196e+01
3.16227766016838e+01	4.41998154306538e+01
6.30957344480193e+01	5.14873009414442e+01
1.25892541179417e+02	9.61269991281244e+01
2.51188643150958e+02	1.76491691336385e+02
5.01187233627272e+02	3.05345771380821e+02
1.00000000000000e+03	4.83494826609041e+02
0
